Frequency (Hz)	Level (dB)
10710.076904	-85.727219
10710.749817	-86.003967
10711.422729	-85.212181
10712.095642	-84.964439
10712.768555	-85.216949
10713.441467	-85.387314
10714.114380	-85.458450
10714.787292	-85.313416
10715.460205	-85.359474
10716.133118	-85.324486
10716.806030	-85.328278
10717.478943	-84.897415
10718.151855	-84.620514
10718.824768	-84.933098
10719.497681	-85.343002
10720.170593	-84.976204
10720.843506	-85.304077
10721.516418	-85.221260
10722.189331	-84.893822
10722.862244	-85.255547
10723.535156	-85.481430
10724.208069	-85.521233
10724.880981	-85.883598
10725.553894	-85.908188
10726.226807	-85.291405
10726.899719	-85.103783
10727.572632	-84.976166
10728.245544	-84.606354
10728.918457	-85.440453
10729.591370	-86.149818
10730.264282	-86.384834
10730.937195	-86.231789
10731.610107	-86.184509
10732.283020	-85.715820
10732.955933	-85.844055
10733.628845	-85.895668
10734.301758	-85.439178
10734.974670	-85.606621
10735.647583	-85.965393
10736.320496	-85.346169
10736.993408	-84.691200
10737.666321	-84.689789
10738.339233	-84.560638
10739.012146	-84.377090
10739.685059	-84.116302
10740.357971	-84.019775
10741.030884	-84.417351
10741.703796	-85.463959
10742.376709	-85.908257
10743.049622	-85.492958
10743.722534	-84.680199
10744.395447	-84.672920
10745.068359	-84.943054
10745.741272	-84.574982
10746.414185	-84.270912
10747.087097	-84.247887
10747.760010	-84.210922
10748.432922	-84.203163
10749.105835	-84.345413
10749.778748	-84.484756
10750.451660	-84.079124
10751.124573	-84.117455
10751.797485	-84.430443
10752.470398	-84.656227
10753.143311	-85.300911
10753.816223	-85.864822
10754.489136	-84.875328
10755.162048	-83.938988
10755.834961	-83.718819
10756.507874	-84.042076
10757.180786	-84.991295
10757.853699	-85.115852
10758.526611	-84.306107
10759.199524	-84.224915
10759.872437	-84.145050
10760.545349	-83.836662
10761.218262	-83.741478
10761.891174	-83.282486
10762.564087	-83.575279
10763.237000	-83.790863
10763.909912	-84.010460
10764.582825	-84.631218
10765.255737	-84.833206
10765.928650	-84.751152
10766.601563	-84.606964
10767.274475	-84.491638
10767.947388	-84.988091
10768.620300	-85.563850
10769.293213	-85.574783
10769.966125	-85.245583
10770.639038	-85.217979
10771.311951	-85.584167
10771.984863	-85.496933
10772.657776	-85.755638
10773.330688	-85.686539
10774.003601	-85.314743
10774.676514	-85.266479
10775.349426	-85.364197
10776.022339	-85.650414
10776.695251	-85.665627
10777.368164	-85.579155
10778.041077	-85.768883
10778.713989	-85.204346
10779.386902	-84.856606
10780.059814	-85.564087
10780.732727	-85.230934
10781.405640	-84.617813
10782.078552	-84.991203
10782.751465	-85.227234
10783.424377	-85.233437
10784.097290	-85.627609
10784.770203	-85.592194
10785.443115	-85.432396
10786.116028	-85.745506
10786.788940	-86.268822
10787.461853	-85.999435
10788.134766	-85.874878
10788.807678	-86.053696
10789.480591	-86.019112
10790.153503	-85.925232
10790.826416	-85.822495
10791.499329	-85.918602
10792.172241	-86.039101
10792.845154	-86.198021
10793.518066	-85.540314
10794.190979	-84.930779
10794.863892	-84.470261
10795.536804	-84.517853
10796.209717	-84.617973
10796.882629	-84.942741
10797.555542	-85.062767
10798.228455	-84.476067
10798.901367	-83.803146
10799.574280	-83.859558
10800.247192	-83.986229
10800.920105	-83.891502
10801.593018	-83.611046
10802.265930	-83.867378
10802.938843	-84.598740
10803.611755	-84.595093
10804.284668	-84.570969
10804.957581	-85.120224
10805.630493	-84.330963
10806.303406	-84.081009
10806.976318	-84.292343
10807.649231	-84.426643
10808.322144	-84.985298
10808.995056	-85.350372
10809.667969	-84.804527
10810.340881	-84.636978
10811.013794	-84.457748
10811.686707	-84.691833
10812.359619	-84.675461
10813.032532	-84.263344
10813.705444	-84.056427
10814.378357	-84.370316
10815.051270	-84.971718
10815.724182	-85.086426
10816.397095	-85.506454
10817.070007	-85.383423
10817.742920	-85.515854
10818.415833	-85.488388
10819.088745	-85.380554
10819.761658	-85.166077
10820.434570	-85.287216
10821.107483	-85.053902
10821.780396	-84.822144
10822.453308	-85.169174
10823.126221	-85.267776
10823.799133	-84.810806
10824.472046	-84.847725
10825.144958	-85.525703
10825.817871	-85.543449
10826.490784	-85.121315
10827.163696	-84.985992
10827.836609	-85.626389
10828.509521	-85.487640
10829.182434	-84.904907
10829.855347	-84.746933
10830.528259	-83.872841
10831.201172	-83.668205
10831.874084	-84.006516
10832.546997	-83.974762
10833.219910	-84.027092
10833.892822	-85.034966
10834.565735	-85.404259
10835.238647	-85.442291
10835.911560	-85.239502
10836.584473	-84.843903
10837.257385	-84.364418
10837.930298	-84.325371
10838.603210	-84.527420
10839.276123	-84.745827
10839.949036	-84.627525
10840.621948	-85.050743
10841.294861	-84.723030
10841.967773	-85.152489
10842.640686	-85.235329
10843.313599	-84.964104
10843.986511	-84.474037
10844.659424	-84.509682
10845.332336	-84.132652
10846.005249	-83.978180
10846.678162	-83.951210
10847.351074	-84.076851
10848.023987	-84.314873
10848.696899	-84.493172
10849.369812	-84.919716
10850.042725	-84.743423
10850.715637	-84.245506
10851.388550	-84.055878
10852.061462	-83.459137
10852.734375	-83.360390
10853.407288	-84.087959
10854.080200	-84.509331
10854.753113	-84.565041
10855.426025	-84.803085
10856.098938	-85.139923
10856.771851	-84.960854
10857.444763	-84.778748
10858.117676	-85.049194
10858.790588	-85.454514
10859.463501	-86.075516
10860.136414	-86.023178
10860.809326	-85.896065
10861.482239	-86.093338
10862.155151	-85.991432
10862.828064	-85.936218
10863.500977	-86.006569
10864.173889	-86.239426
10864.846802	-85.556595
10865.519714	-85.417267
10866.192627	-85.324089
10866.865540	-85.074242
10867.538452	-84.826248
10868.211365	-85.055344
10868.884277	-85.057076
10869.557190	-85.056404
10870.230103	-85.442322
10870.903015	-85.074593
10871.575928	-84.771263
10872.248840	-84.786797
10872.921753	-84.639328
10873.594666	-84.280998
10874.267578	-84.479897
10874.940491	-84.789536
10875.613403	-84.750641
10876.286316	-85.033417
10876.959229	-84.683144
10877.632141	-84.212189
10878.305054	-84.649094
10878.977966	-85.350327
10879.650879	-84.530243
10880.323792	-84.941360
10880.996704	-84.847542
10881.669617	-84.706512
10882.342529	-85.221375
10883.015442	-86.104515
10883.688354	-86.235298
10884.361267	-84.571426
10885.034180	-83.956543
10885.707092	-84.390198
10886.380005	-85.150879
10887.052917	-85.458923
10887.725830	-85.281593
10888.398743	-85.108238
10889.071655	-85.532082
10889.744568	-84.905708
10890.417480	-84.526497
10891.090393	-83.948975
10891.763306	-83.712219
10892.436218	-83.705986
10893.109131	-84.341217
10893.782043	-84.747765
10894.454956	-85.102577
10895.127869	-85.300087
10895.800781	-85.198372
10896.473694	-84.894936
10897.146606	-84.673676
10897.819519	-84.546112
10898.492432	-84.376450
10899.165344	-84.899986
10899.838257	-85.486122
10900.511169	-84.916008
10901.184082	-83.983635
10901.856995	-84.119400
10902.529907	-84.544975
10903.202820	-85.087181
10903.875732	-85.329117
10904.548645	-84.907631
10905.221558	-85.046196
10905.894470	-84.786697
10906.567383	-85.319641
10907.240295	-85.461128
10907.913208	-84.949409
10908.586121	-84.377693
10909.259033	-84.586983
10909.931946	-84.904343
10910.604858	-84.818802
10911.277771	-84.756584
10911.950684	-84.659935
10912.623596	-84.536072
10913.296509	-85.037727
10913.969421	-85.268227
10914.642334	-84.585205
10915.315247	-84.318779
10915.988159	-84.338486
10916.661072	-84.166161
10917.333984	-84.228493
10918.006897	-84.402824
10918.679810	-84.640999
10919.352722	-84.343460
10920.025635	-84.519264
10920.698547	-84.588394
10921.371460	-84.737610
10922.044373	-84.403984
10922.717285	-84.538002
10923.390198	-85.082352
10924.063110	-85.414352
10924.736023	-85.695526
10925.408936	-85.306770
10926.081848	-84.959099
10926.754761	-84.954163
10927.427673	-84.682487
10928.100586	-84.707695
10928.773499	-84.627167
10929.446411	-84.473366
10930.119324	-84.434059
10930.792236	-84.900146
10931.465149	-85.189865
10932.138062	-84.247826
10932.810974	-84.248711
10933.483887	-84.829369
10934.156799	-84.666870
10934.829712	-84.434540
10935.502625	-84.440079
10936.175537	-84.498093
10936.848450	-85.079323
10937.521362	-85.054756
10938.194275	-85.316879
10938.867188	-86.477722
10939.540100	-86.038116
10940.213013	-85.894051
10940.885925	-86.054848
10941.558838	-85.729965
10942.231750	-85.239784
10942.904663	-85.757179
10943.577576	-85.120743
10944.250488	-84.428734
10944.923401	-84.119331
10945.596313	-83.862396
10946.269226	-83.812668
10946.942139	-84.433945
10947.615051	-84.799904
10948.287964	-85.215813
10948.960876	-85.829277
10949.633789	-85.768089
10950.306702	-85.407730
10950.979614	-85.278961
10951.652527	-85.226471
10952.325439	-85.303398
10952.998352	-85.309242
10953.671265	-85.790695
10954.344177	-85.367279
10955.017090	-84.801529
10955.690002	-84.755875
10956.362915	-84.615295
10957.035828	-84.942619
10957.708740	-85.200806
10958.381653	-84.941887
10959.054565	-84.600418
10959.727478	-84.627441
10960.400391	-84.840248
10961.073303	-85.152321
10961.746216	-84.925148
10962.419128	-84.660782
10963.092041	-84.657104
10963.764954	-85.510765
10964.437866	-85.589622
10965.110779	-85.482162
10965.783691	-85.178154
10966.456604	-85.263260
10967.129517	-85.165977
10967.802429	-84.976295
10968.475342	-85.267464
10969.148254	-85.127670
10969.821167	-85.294319
10970.494080	-85.166649
10971.166992	-85.184311
10971.839905	-85.063667
10972.512817	-85.079254
10973.185730	-85.147331
10973.858643	-85.360207
10974.531555	-85.358322
10975.204468	-84.787521
10975.877380	-84.770317
10976.550293	-85.522842
10977.223206	-86.360588
10977.896118	-86.276466
10978.569031	-85.902473
10979.241943	-85.554611
10979.914856	-86.073036
10980.587769	-85.882599
10981.260681	-85.883797
10981.933594	-85.979965
10982.606506	-86.043900
10983.279419	-85.695526
10983.952332	-85.494919
10984.625244	-85.425858
10985.298157	-85.678177
10985.971069	-85.807762
10986.643982	-85.521866
10987.316895	-85.685844
10987.989807	-85.761902
10988.662720	-85.709381
10989.335632	-85.965126
10990.008545	-86.329796
10990.681458	-85.223701
10991.354370	-85.075378
10992.027283	-85.391136
10992.700195	-84.809494
10993.373108	-84.501808
10994.046021	-84.871384
10994.718933	-84.791779
10995.391846	-85.325058
10996.064758	-86.174988
10996.737671	-85.355797
10997.410583	-85.421043
10998.083496	-85.533318
10998.756409	-85.202194
10999.429321	-85.438515
11000.102234	-85.131706
11000.775146	-84.714272
11001.448059	-84.305069
11002.120972	-84.842010
11002.793884	-85.621765
11003.466797	-85.708588
11004.139709	-86.002686
11004.812622	-86.000275
11005.485535	-85.731590
11006.158447	-86.087257
11006.831360	-86.048073
11007.504272	-85.320465
11008.177185	-85.394577
11008.850098	-85.424049
11009.523010	-85.713211
11010.195923	-85.881859
11010.868835	-85.807060
11011.541748	-85.703453
11012.214661	-86.073174
11012.887573	-85.671188
11013.560486	-85.781387
11014.233398	-85.459023
11014.906311	-85.454453
11015.579224	-85.657555
11016.252136	-85.510773
11016.925049	-85.249268
11017.597961	-84.922432
11018.270874	-84.734566
11018.943787	-84.834999
11019.616699	-84.578072
11020.289612	-84.687607
11020.962524	-85.057777
11021.635437	-85.478043
11022.308350	-85.714813
11022.981262	-85.558258
11023.654175	-85.261284
11024.327087	-84.723732
11025.000000	-84.355446
11025.672913	-83.992691
11026.345825	-83.866104
11027.018738	-84.801094
11027.691650	-85.705086
11028.364563	-85.783478
11029.037476	-85.692802
11029.710388	-85.528900
11030.383301	-84.550148
11031.056213	-85.224213
11031.729126	-85.110374
11032.402039	-84.744644
11033.074951	-84.546898
11033.747864	-83.905785
11034.420776	-83.613327
11035.093689	-84.451401
11035.766602	-84.834953
11036.439514	-84.800858
11037.112427	-85.238747
11037.785339	-85.551811
11038.458252	-85.468102
11039.131165	-85.475662
11039.804077	-85.461044
11040.476990	-85.042953
11041.149902	-84.592667
11041.822815	-84.530884
11042.495728	-84.825279
11043.168640	-85.455322
11043.841553	-86.004501
11044.514465	-85.724464
11045.187378	-85.213768
11045.860291	-85.535599
11046.533203	-85.423584
11047.206116	-85.013428
11047.879028	-85.330811
11048.551941	-85.879974
11049.224854	-85.997841
11049.897766	-85.906677
11050.570679	-86.100548
11051.243591	-85.319862
11051.916504	-84.833145
11052.589417	-84.832916
11053.262329	-84.840668
11053.935242	-85.070145
11054.608154	-85.283371
11055.281067	-85.554024
11055.953979	-85.638481
11056.626892	-85.957382
11057.299805	-85.570091
11057.972717	-85.543381
11058.645630	-85.152504
11059.318542	-85.112442
11059.991455	-85.794914
11060.664368	-85.909966
11061.337280	-86.304054
11062.010193	-85.929008
11062.683105	-85.486633
11063.356018	-85.784897
11064.028931	-85.722336
11064.701843	-85.653931
11065.374756	-85.712807
11066.047668	-85.575378
11066.720581	-85.901505
11067.393494	-86.185875
11068.066406	-85.959000
11068.739319	-86.018158
11069.412231	-86.553604
11070.085144	-86.179504
11070.758057	-85.301231
11071.430969	-84.081581
11072.103882	-83.595764
11072.776794	-84.076775
11073.449707	-84.741417
11074.122620	-85.359726
11074.795532	-85.126060
11075.468445	-85.633484
11076.141357	-86.560898
11076.814270	-86.119659
11077.487183	-86.500755
11078.160095	-86.714386
11078.833008	-86.248360
11079.505920	-86.197762
11080.178833	-85.795906
11080.851746	-86.222710
11081.524658	-86.775337
11082.197571	-86.645844
11082.870483	-86.339607
11083.543396	-86.970436
11084.216309	-86.212250
11084.889221	-85.725189
11085.562134	-85.710510
11086.235046	-85.836632
11086.907959	-85.941071
11087.580872	-86.041565
11088.253784	-86.048347
11088.926697	-85.474548
11089.599609	-85.049599
11090.272522	-85.345177
11090.945435	-85.231628
11091.618347	-85.760117
11092.291260	-86.327301
11092.964172	-86.301674
11093.637085	-85.844864
11094.309998	-86.400391
11094.982910	-86.099998
11095.655823	-85.846123
11096.328735	-85.674698
11097.001648	-85.519775
11097.674561	-85.774117
11098.347473	-85.145180
11099.020386	-84.806618
11099.693298	-84.917038
11100.366211	-85.299881
11101.039124	-85.667221
11101.712036	-85.833694
11102.384949	-86.450996
11103.057861	-85.855568
11103.730774	-85.473190
11104.403687	-85.155144
11105.076599	-85.379883
11105.749512	-85.416275
11106.422424	-85.730202
11107.095337	-85.257637
11107.768250	-85.942146
11108.441162	-86.399811
11109.114075	-85.689705
11109.786987	-85.028206
11110.459900	-84.646461
11111.132813	-85.202118
11111.805725	-86.214584
11112.478638	-86.229797
11113.151550	-86.031731
11113.824463	-86.181870
11114.497375	-85.195023
11115.170288	-84.699806
11115.843201	-85.343948
11116.516113	-85.450478
11117.189026	-85.163902
11117.861938	-85.452637
11118.534851	-85.599983
11119.207764	-86.052788
11119.880676	-86.970100
11120.553589	-86.364128
11121.226501	-86.219208
11121.899414	-86.643631
11122.572327	-85.980576
11123.245239	-85.306664
11123.918152	-85.860489
11124.591064	-85.681587
11125.263977	-85.360939
11125.936890	-85.756966
11126.609802	-86.119850
11127.282715	-85.803253
11127.955627	-86.412590
11128.628540	-86.114784
11129.301453	-85.006927
11129.974365	-84.954445
11130.647278	-85.840012
11131.320190	-86.685661
11131.993103	-86.564857
11132.666016	-86.387421
11133.338928	-86.290810
11134.011841	-86.221771
11134.684753	-86.499512
11135.357666	-86.121758
11136.030579	-85.591896
11136.703491	-85.937874
11137.376404	-86.466034
11138.049316	-86.141396
11138.722229	-85.686699
11139.395142	-85.936455
11140.068054	-86.227203
